id,Languages_Spoken
594,English;Chinese;Spanish;Kotlin;Marathi
595,Swahili;English;Spanish;Amharic;German
596,Lahnda;Japanese;Somali;English;Chinese;Spanish;Hindi;Amharic;German
597,Chinese;Spanish;Marathi;Hindi;Amharic
598,Urdu;Lahnda;Japanese;Somali;Swahili;English;Spanish;Marathi;Hindi;Amharic
599,Lahnda;English;Spanish;Marathi;Vietnamese;Amharic
600,Lahnda;English;Chinese;Marathi;Hindi;Amharic
601,English;Marathi;Amharic
602,Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;And;German
603,Lahnda;English;Chinese;Spanish
604,Lahnda;Swahili;English;Spanish;Marathi;Amharic;German
605,Chinese;Kotlin
606,Lahnda;Clojure;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;German
607,Swahili;Spanish;Amharic
608,Lahnda;Japanese;Somali;Erlang;Turkish;English;Chinese;Hindi;Amharic
609,English;Spanish;Hindi
610,Lahnda;Japanese;Somali;Turkish;English;Chinese;Spanish;Marathi;Hindi;Logu;Amharic;German;French
611,Lahnda;English;Spanish;Marathi;Amharic
612,Hindi;French
613,Urdu;Lahnda;Japanese;Somali;Swahili;Telugu;English;Spanish;Hindi;German
614,Lahnda;Japanese;Somali;Swahili;English;Chinese;Hindi;Amharic;German
615,Swahili;English;Spanish;Hindi;Amharic;German;Arabic
616,Vietnamese;Amharic
617,Lahnda;Swahili;English;Chinese;Spanish;Amharic
618,Japanese;Somali;Swahili;Chinese;Marathi;Amharic
619,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Amharic
620,English;Chinese;Spanish;Amharic;German;Korean
621,Lahnda;Amharic;French
622,Chinese;Japanese;Amharic;And
623,Japanese;And
624,Somali;English;Spanish;Marathi;Hindi
625,Lahnda;English;Spanish;Vietnamese;German
626,English;Chinese;Spanish;Amharic
627,Urdu;Lahnda;Somali;Swahili;Turkish;English;Spanish;Japanese;Marathi;Hindi;Vietnamese;Amharic;And
628,Lahnda;Spanish;Amharic;German
629,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Japanese;Amharic
630,Swahili;English;Spanish;Amharic;German
631,Lahnda;Turkish;English;Spanish;Hindi;Amharic
632,Swahili;English;Spanish;Amharic
633,Japanese;Somali;Hindi;Logu
634,Japanese;Somali;Swahili;English;Chinese;Spanish;Japanese;Scala;Amharic;And;German
635,Lahnda;Spanish;Hindi
636,Lahnda;Japanese;Somali;Turkish;Chinese
637,Somali;Swahili;English;Chinese;Spanish;Amharic
638,Lahnda;Swahili;English;Spanish;Logu
639,English;Spanish;Kotlin;Amharic;And
640,English;Spanish;Amharic
641,Swahili;English;Chinese;Spanish;Kotlin;Marathi;Amharic;And
642,Lahnda;Somali;English;Spanish;German
643,Lahnda;English;Chinese;Spanish;Marathi;Vietnamese;Amharic
645,Somali;Swahili;English;Amharic
646,Spanish;Marathi;Hindi;Amharic;Arabic
647,Urdu;Lahnda;Japanese;Somali;Swahili;English;Logu;Amharic;German
648,Swahili;English;Spanish;Amharic;Arabic
649,Chinese;Spanish;Hindi;Amharic
650,Lahnda;Somali;Spanish;Hindi
651,Hindi
652,English;Chinese
653,Swahili;English;Spanish;Kotlin;Japanese;Marathi;Amharic;And
654,Clojure;English;Chinese;Spanish
655,Urdu;Somali;Swahili;Chinese;Scala;French
656,Somali;Hindi;Russian;French
657,Lahnda;English;Chinese;Spanish;Amharic
658,Somali;English;Chinese;Spanish;German
659,Hindi
660,English;Chinese;Spanish;Hindi;Amharic;German
661,Lahnda;English;Spanish;Marathi;Hindi;Amharic
662,Hindi;Amharic;Arabic
663,English;Spanish;Hindi;Amharic
664,English;Chinese;Spanish;Marathi
665,Vietnamese;Amharic
666,Lahnda;English;Spanish;Hindi;Amharic
667,English;Spanish
668,Lahnda;English;Spanish;Hindi;Amharic
669,Lahnda;Japanese;Hindi;Logu;Amharic
670,Swahili;English;Spanish;Amharic;And
671,Lahnda;English;Chinese;Spanish;Kotlin;Marathi;Hindi
672,Japanese;Somali;English;Chinese;Spanish;Marathi;Amharic
673,Japanese;Somali;Swahili;English;Spanish;Marathi;Amharic
674,Swahili;English;Spanish;Hindi
675,Swahili;English;Chinese;Spanish;Amharic;Arabic;French
676,Lahnda;Japanese;Vietnamese;And
677,French
678,Chinese;Spanish;Scala;Amharic
679,Swahili;English;Hindi;Amharic
680,Swahili;English;Spanish;Amharic
681,Lahnda;Japanese;Somali;Swahili;Telugu;English;Chinese;Spanish;Hindi;Russian;Vietnamese;Scala;Amharic
682,English;Japanese;And
683,English;Spanish;Marathi;Hindi;Amharic
684,Swahili;English;Spanish;German
685,Swahili;English;Chinese;Amharic
686,Swahili;Amharic
687,Japanese;Somali;Chinese;Hindi;Amharic;French
688,English;Spanish;Marathi;Hindi;Amharic
689,Somali;Swahili;English;Chinese;Spanish;French
690,Urdu
691,English;Spanish;Marathi;Amharic
692,English;Chinese;Spanish;Amharic
693,Lahnda;English;Spanish;Marathi;Hindi;Amharic
694,Swahili;Turkish;English;Chinese;Spanish;Marathi;Hindi;Amharic;Arabic
695,Swahili;English;Spanish;German
696,Swahili;Amharic
697,Lahnda;English;Spanish;Hindi
698,English;Chinese;Spanish;Hindi
699,Lahnda;Japanese;Somali;Swahili;English;Spanish;Amharic
700,English;Spanish;Hindi;Amharic;German
701,Lahnda;Japanese;Somali;English;Chinese;Spanish;Logu;Amharic
702,Japanese;Somali;English;Spanish;Marathi;Hindi;Amharic
703,Lahnda;Swahili;English;Spanish;Amharic
704,Thart;English;Chinese;Marathi;Amharic
705,Turkish;Spanish
706,Chinese;Hindi;Scala;Amharic
707,Swahili;English;Spanish;Japanese;Marathi;Vietnamese;Amharic
708,Lahnda;Somali;Turkish;Spanish;Hindi;Amharic
709,Spanish;German
710,Urdu;Japanese;English;Chinese;Spanish;Hindi;Bow
711,Chinese
712,English;Spanish
713,English;Spanish;Marathi;Amharic
714,Lahnda;English;Spanish;Marathi;Amharic;Arabic
715,English;Spanish;Marathi;Amharic
716,English;Spanish;Marathi;French
717,Swahili;English;Chinese;Marathi;Amharic
718,Swahili;English;Spanish;Amharic;German
719,Lahnda;Somali;Swahili;English;Chinese;Spanish;Japanese;Marathi;Hindi;Amharic;And
720,Swahili;English;Spanish;Marathi;Amharic;German
721,Lahnda;Turkish;Amharic;German
723,Spanish;Hindi;Russian;French
724,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Hindi
725,Swahili;English;Spanish;Amharic
726,English;Spanish;Marathi;Amharic;German
727,Lahnda;Japanese;Somali;English;Spanish;Hindi;Amharic
728,Hindi
729,Lahnda;Turkish;English;Spanish;Hindi;Amharic
730,Japanese;English;Spanish;Marathi;Amharic
731,Japanese;Somali;English;Spanish;Marathi;Amharic
732,Lahnda;Swahili;Telugu;English;Spanish;Amharic;German
733,Swahili;English;Spanish;Amharic
734,Swahili;Amharic
735,Lahnda;Chinese;Spanish;Kotlin;Hindi
736,Swahili;English;Chinese;Spanish;Japanese;Amharic;German
737,Japanese;Somali;Hindi
738,Lahnda;Japanese;Somali;English;Chinese;Hindi;Russian;Amharic
739,Lahnda;Chinese;Spanish;And
740,Lahnda;Chinese;Marathi;Hindi
741,Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
742,Turkish;Spanish;Hindi;Amharic;German
743,English;Spanish;Marathi;Vietnamese
744,Japanese;Somali;Swahili;English;Spanish;Kotlin;And
745,Lahnda;English;Chinese;Spanish;Kotlin;Marathi;Amharic;German
746,Turkish;English;Hindi
747,Lahnda;Swahili;English;Chinese;Spanish;Hindi;Russian;Vietnamese;Amharic;German
748,Chinese;Spanish
749,Swahili;English;Spanish;Amharic
750,Thart;English;Chinese;Kotlin;Hindi
751,English;Spanish;Marathi;Hindi;Amharic
752,Swahili
753,Swahili;English;Spanish;German
754,Lahnda;English;Spanish;Marathi;French
755,Lahnda;Somali;English;Chinese;Spanish;Hindi;Amharic
756,Lahnda;Japanese;Somali;English;Chinese;Spanish;Kotlin;Marathi;Hindi;Amharic;French
757,Japanese;Amharic
758,Chinese;Hindi
759,Lahnda;Chinese;Hindi;Scala
760,Swahili;Spanish;Amharic;German
761,Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;German;Arabic
762,Swahili;English;Spanish;Amharic
763,Hindi;Logu;German
764,Swahili;English;Spanish;Amharic
765,Chinese;Spanish;Vietnamese
766,English;Spanish;Marathi
767,English;Spanish;Marathi;Amharic
768,Lahnda;Swahili;Turkish;English;Spanish;Hindi;Amharic
769,Lahnda;Somali;Thart;Turkish;English;Chinese;Spanish;Marathi;Hindi;Russian;Vietnamese;Amharic;German
770,Turkish;English;Spanish;Hindi;Vietnamese;Amharic
771,Lahnda;Turkish;Chinese;Amharic
772,Japanese;Somali;Swahili;German
773,Lahnda;Japanese;Somali;Turkish;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
774,Vietnamese;Scala;Amharic;French
775,Chinese
776,English;Spanish;Hindi;Amharic
777,Lahnda;Japanese;Somali;English;Hindi;Amharic
778,Urdu;Somali;Chinese;Spanish;Arabic
779,Japanese;Hindi;Amharic
780,English;Spanish;German
781,English;Chinese;Spanish;Amharic;German
782,English;Spanish;Amharic;Arabic
783,Urdu;Lahnda;Somali;English;Spanish;Hindi
784,English
785,English;Spanish;Marathi;Amharic
786,Chinese;Spanish;Vietnamese
787,Swahili;Amharic;German
788,Somali;English;Spanish;Hindi;German;Korean
789,Swahili;Telugu;Hindi
790,Lahnda;English;Spanish;Marathi
791,Lahnda;Swahili;Clojure;English;Spanish;Hindi;Amharic;German
792,Japanese;Swahili;Thart;Spanish;Marathi;Hindi;Logu;Amharic;German
793,Lahnda;Japanese;English;Spanish;Hindi;Russian;Vietnamese;French
794,Amharic;Arabic;French
795,Swahili;English;Spanish;Hindi;Russian;Amharic
796,Swahili;English;Spanish;Amharic
797,English;Spanish
798,Chinese
799,Japanese;Somali;Hindi
800,Spanish;Marathi;Amharic
801,English;Chinese;Spanish;Amharic
802,Lahnda;Swahili;English;Spanish;Marathi;Amharic
803,Urdu;Lahnda;Japanese;Somali;Chinese;Spanish;Hindi;Amharic
804,Lahnda;English;Spanish;Marathi
805,Chinese;Spanish
806,Hindi;Amharic
807,Lahnda;Somali;Spanish
808,English;Chinese;Spanish;Amharic
810,English;Chinese;Spanish;Kotlin;Hindi
811,Lahnda;Japanese;Somali;Swahili;Spanish
812,Swahili;English;Spanish;Amharic;German
813,English;Chinese
814,Lahnda;Swahili;Spanish;Amharic;French
815,English;Chew
816,English;Spanish;Marathi;Amharic;And
817,Urdu;Lahnda;Japanese;Somali;Swahili;Erlang;Turkish;English;Chinese;Spanish;Hindi;Vietnamese;Logu;Amharic
818,Lahnda;Japanese;Somali;English;Chinese;Spanish;Kotlin;Hindi;Amharic;German
819,Urdu;Japanese;Somali;Swahili;English;Hindi;German;French
820,Urdu;Somali;English;Spanish;Hindi
821,Swahili
822,Lahnda;English;Spanish;Marathi;Hindi;Amharic
823,Swahili;English;Chinese;Spanish;Japanese;Amharic
824,Hindi
825,Lahnda;Somali;Turkish;Spanish;Hindi;Vietnamese;Amharic;German;French
826,Chinese;Hindi;Bow
827,Japanese;English;Chinese;Spanish;Marathi;Amharic
828,Lahnda;Swahili;Amharic
829,Chinese;Spanish
830,Swahili;English;Chinese;Spanish;Marathi;Scala
831,Japanese;Somali;Spanish
832,Japanese;Swahili;Chinese;Kotlin;Marathi;Hindi;Amharic
833,French
834,English;Spanish;Marathi;Amharic
835,Lahnda;Chinese;Hindi;Vietnamese;Amharic
836,Lahnda;English;Chinese;Spanish;German
837,Chinese;Marathi
838,Chinese;Hindi
839,Chew
841,Turkish;English;Spanish;Vietnamese;Amharic;German
842,Lahnda;Turkish;English;Chinese;Spanish;Hindi
843,Lahnda;Swahili;English;Spanish;Marathi;Amharic
844,English;Chinese;Spanish;Vietnamese
845,Lahnda;Swahili;English;Spanish
846,Lahnda;Somali;English;Spanish;Hindi
847,Japanese;Chinese;Hindi;Amharic
848,English;Spanish;Marathi;Amharic
849,Lahnda;Japanese;English;Spanish
850,Lahnda;Chinese;Spanish;Hindi;German
851,Hindi;Russian;French
852,Chinese;Hindi;Amharic
853,English;Spanish;German
854,Swahili;English;Chinese;Spanish;Hindi;Bow
855,English;Spanish;Marathi;Amharic
856,Swahili;Chinese;Amharic
857,Swahili;Chinese;Spanish;Hindi
858,Japanese;English;Chinese;Spanish;Hindi;Amharic
859,Swahili;Telugu;English;Chinese;Spanish;Marathi;Amharic;Arabic
860,Lahnda;Swahili;English;Spanish;And
861,Swahili;English;Spanish;Hindi;Amharic
862,Lahnda;Somali;Swahili
863,English;Marathi;Arabic
864,Lahnda;Thart;Turkish;English;Chinese;Spanish;Hindi;German
865,Swahili;Chinese;Spanish;German
866,Somali;Hindi;Scala
867,Swahili;English;Spanish
868,Urdu;Lahnda;English;Chinese;Spanish;Marathi;Hindi;German
869,Chinese;Spanish;Kotlin
870,Hindi;Amharic
871,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic
872,Lahnda;Japanese;English;Spanish;Hindi;Vietnamese;Amharic;German
873,Somali;Swahili
874,Lahnda;Turkish;Spanish;Hindi;Logu;Amharic
875,Thart;English;Spanish;Kotlin;Logu
876,Chinese;Amharic;French
877,Lahnda;Swahili;English;Chinese;Spanish;Amharic;French
878,English;Spanish;Hindi;German
879,Japanese;Somali
880,Lahnda;English;Spanish;Marathi;Hindi;Amharic
881,Japanese;English;Spanish;Hindi;Amharic;German
882,Somali;English;Spanish;Logu;Amharic;German;French
883,Lahnda;Japanese;Vietnamese;And
884,Japanese;Turkish;Spanish;Amharic;German
885,Chinese;Spanish;Marathi;Hindi
886,Somali;Chinese;Amharic;And
887,Swahili;English;Spanish;Amharic
888,English;Chinese;Marathi;Amharic
889,Swahili;Clojure;Spanish;Marathi;Hindi;Russian;Amharic
890,Swahili;Chinese;Spanish;Amharic
891,Lahnda;Japanese;Swahili;English;Spanish;Marathi;Hindi
892,Lahnda;Chinese;Amharic
893,Chinese
894,Swahili;Clojure;Spanish;German
895,Turkish;English;Spanish;Hindi;Amharic;German
896,Swahili;English;Chinese;Spanish;Amharic
897,Lahnda;Japanese;Somali;Hindi
898,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi
899,Lahnda;Somali;Swahili;English;Spanish;Hindi
900,Lahnda;Swahili;English;Chinese;Spanish;Hindi;Amharic
901,Lahnda;Swahili;English;Spanish;Hindi;Amharic
902,Japanese;Somali;Swahili;English
903,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
904,Lahnda;Somali;Russian;French
906,English;Chinese;Spanish;Japanese;Amharic;And
907,Lahnda;Hindi;Russian;French
908,Thart;Chinese;Spanish;Kotlin;And
909,Somali;Swahili;English;Spanish;Amharic;German
910,Chawl;English;Spanish;Hindi;Vietnamese;Amharic
911,Swahili;Chinese;Amharic
912,English;Spanish
913,Lahnda;Turkish;English;Chinese;Spanish;Marathi
914,Swahili;English;Spanish;Amharic
915,Lahnda;Swahili;Telugu;Chinese;Kotlin;Scala;Amharic;German
916,Swahili
917,Lahnda;Somali;Swahili;English;Spanish;Marathi;Hindi;Amharic;German
918,English;Spanish;Marathi;Amharic;German
919,Lahnda;Somali;Swahili;English;Chinese;Spanish;Japanese;Marathi;Amharic;Arabic
920,Lahnda;Swahili;Chinese;Spanish;Hindi;Amharic
921,Swahili
922,Somali;English;Spanish;Russian;Vietnamese;Amharic
923,Lahnda;Chinese;Spanish;Hindi;Russian;Vietnamese
924,Swahili
925,Japanese;Somali
926,English;Chinese;Hindi;Logu;Amharic
927,Swahili;English;Spanish;Marathi;Hindi;Amharic
928,Urdu;Lahnda;Japanese;Somali;Swahili;Hindi;Vietnamese
929,Swahili;English;Spanish;Japanese;Hindi;And
930,Lahnda;Somali;English;Chinese;Vietnamese;Amharic;German
931,Lahnda;Japanese;Somali;Spanish
932,Lahnda;English;Marathi
933,Lahnda;Japanese;Somali;Hindi;Russian;Amharic;French
934,Spanish;Marathi;Amharic
935,Lahnda;Swahili;English;Spanish;Amharic;German
936,Hindi;French
937,Thart;Chinese;And
938,Lahnda;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic;German
939,Swahili;Amharic;French
940,English;Chinese;Marathi;Amharic
941,Japanese;Somali;Swahili;Hindi
942,Lahnda;Chinese;Kotlin;Hindi;Amharic;French
943,Lahnda;English;Spanish;Marathi;Hindi;Vietnamese;Amharic;And
944,Japanese;Somali;English;Japanese;And
945,Lahnda;English;Spanish;Hindi;Russian;Amharic
946,English;Spanish;German
947,Lahnda;Swahili;English;Chinese;Spanish;Marathi;Hindi;Logu;Amharic
948,Swahili;English;Spanish;Marathi;Amharic;German
949,Somali;English;Hindi;Russian;Amharic
950,Swahili;English;Spanish;Amharic
951,Lahnda;English;Spanish;Amharic
952,Swahili;English;Spanish;Amharic;German
953,Spanish;Vietnamese
954,Japanese;Hindi
955,English;Chinese;Spanish
956,English;Spanish;Marathi;Amharic
957,Swahili;English;Chinese;Spanish;Amharic
958,Lahnda;Swahili;English;Spanish;Kotlin;Amharic
959,Lahnda;Swahili;English;Spanish;Amharic;German;French
960,Urdu;English;Chinese;Spanish;Amharic
961,Spanish;Hindi
962,English;Spanish
963,Urdu;Japanese;Somali;English;Chinese;Spanish;Marathi;Hindi
964,Hindi;Bow
965,Japanese;English;Chinese;Hindi;Russian;German;French
966,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Kotlin;Japanese;Marathi;Hindi;Vietnamese;Amharic;And
967,Lahnda;English;Spanish;German;Korean
968,Lahnda;Japanese;Turkish;Hindi;Amharic
969,Chinese
970,Swahili;English;Chinese;Spanish;Hindi;Amharic
971,Lahnda;Turkish;Vietnamese
972,Lahnda;Japanese;Scala;Amharic
973,English;Chinese;Spanish;Russian;Amharic
974,Japanese;English;Chinese;Spanish;Kotlin;Marathi;Hindi;And
975,Somali;English;Chinese;Spanish;Hindi;Amharic;French
976,Chinese
977,Swahili;English;Chinese;Spanish;Marathi;Amharic;German
978,Chinese;Spanish;German
979,Lahnda;Japanese;Somali;Swahili;Chinese;Amharic
980,Lahnda;English;French
981,Swahili;English;Spanish;Amharic;German
982,Swahili;Spanish;Hindi;German
983,Swahili;English;Chinese;Spanish;Marathi;Amharic
984,Somali;Turkish;French
985,Swahili;English;Spanish;Amharic
986,Urdu;Lahnda;Japanese;Russian;Vietnamese;Amharic;French
987,Urdu;Japanese;Somali;English;Chinese;Spanish;Kotlin;Marathi;Hindi;Amharic
988,Spanish;Vietnamese;Amharic
989,Lahnda;Japanese;Somali;English;Hindi
990,Hindi;Amharic
991,English;Spanish;Marathi;Hindi;Amharic;Arabic
992,Lahnda;Japanese;Somali;English;Chinese;Spanish;Hindi;Amharic;And
993,Urdu;Lahnda;Japanese;Somali;Swahili;Turkish;English;Chinese;Spanish;Marathi;Hindi;Russian;Vietnamese;Logu;Amharic;Arabic
994,Lahnda;Spanish;Hindi;Amharic
995,Marathi;Hindi;Amharic
996,Urdu;Lahnda;Japanese;English;Chinese;Spanish;Kotlin;Hindi;French
997,Lahnda;Hindi;Amharic
998,Lahnda;English;Chinese;Spanish;Hindi;And
999,English;Chinese;Spanish;Hindi;Amharic
1000,Lahnda;English;Spanish;Marathi;Hindi;Russian;Amharic
1001,Lahnda;English;Spanish;Hindi;Amharic
1002,Japanese;Somali;English;Chinese;Spanish;Hindi;Amharic
1003,Somali;Swahili;English;Chinese;Spanish;Marathi;Amharic
1004,Japanese;And
1005,Lahnda;Turkish;English;Spanish;Hindi
1006,Hindi
1007,Clojure;Turkish;Hindi
1008,Lahnda;Turkish;English;Spanish;Marathi;Hindi
1009,English;Spanish;Marathi;Amharic
1010,Thart;Chinese;Kotlin;Hindi;Scala;And
1011,Swahili;English;Amharic
1012,Lahnda;Somali;English;And
1013,Lahnda;Turkish;English;Chinese;Spanish;Marathi;Hindi;Amharic
1014,Lahnda;Turkish;English;Spanish;Marathi;Hindi;Amharic
1015,English;Spanish;Marathi;Hindi;German
1016,Swahili
1017,Turkish;Spanish
1018,Lahnda;Japanese;English;Chinese;Spanish;Hindi
1020,Chinese;Spanish;Marathi;Amharic;German
1021,English;Chinese;Spanish;Kotlin;Marathi;Hindi;Amharic
1022,Lahnda;Somali;English;Spanish;Hindi;Amharic
1023,Lahnda;Swahili;English;Amharic;German
1024,Swahili;English;Chinese;Spanish;Vietnamese;Amharic;German
1025,Somali;Swahili;Spanish;Japanese;Logu
1026,Lahnda;Chinese;Spanish;Hindi
1027,English;Spanish
1028,Japanese;Somali;English;Chinese;Spanish;Hindi;Amharic
1029,Lahnda;English;Spanish;Marathi;Amharic
1030,Swahili;English;Spanish;Amharic;German
1031,Lahnda;Swahili;English;Spanish
1032,Chinese;Kotlin;And
1033,Swahili;English;Spanish;Amharic
1034,Hindi;Vietnamese;Amharic
1035,English;Chinese;Spanish;Amharic;German
1036,Chinese;Amharic
1037,Lahnda;Swahili;Thart;English;Chinese;Spanish;Japanese;Hindi;Amharic;And
1038,Japanese;English;Spanish;Hindi;Vietnamese;Amharic;Arabic
1039,Japanese;Somali;Swahili;English;Chinese;Spanish;Hindi;Amharic;German
1040,English;Chinese
1041,Lahnda;Hindi;Amharic
1042,English;Spanish;German
1043,Hindi;Logu
1044,Somali;Swahili;Chinese;Hindi
1045,Swahili;Spanish;German
1046,Somali;English;Chinese;Hindi;Scala;Amharic;German
1047,Japanese;Hindi
1048,English;Spanish;Hindi;Amharic
1049,Lahnda;Somali;English;Hindi
1050,English;Spanish;Amharic;German
1051,Swahili;English;Spanish;German
1052,English;Spanish;German
1053,Chinese;Spanish
1054,Swahili;English;Spanish;Kotlin;Amharic;And;German
1055,Thart;Spanish;Kotlin;And
1056,Swahili;English;Spanish;Amharic
1057,Lahnda
1058,English;Chinese;Spanish;Marathi;Hindi;Amharic
1059,Lahnda;Japanese;Somali;Chinese;Spanish;Hindi;Logu;German
1060,Spanish;Hindi
1061,Swahili;Amharic
1062,English;Spanish
1063,Lahnda;Hindi;Vietnamese;Amharic
1064,Chinese
1065,Swahili;English;Chinese;Spanish;German
1066,Chinese;Kotlin
1067,Lahnda;Turkish;Chinese;Spanish;Hindi;French
1068,English;Spanish;Hindi;Amharic
1069,Swahili;Amharic
1070,Swahili;Telugu;English;Spanish;Hindi;Russian;Amharic;German;Arabic
1071,Swahili;Amharic
1072,Somali
1073,Lahnda;Swahili;English;Spanish;Amharic
1074,Swahili;Spanish;Amharic;German
1075,English;Spanish;German
1076,Lahnda;Swahili;English;Spanish;Marathi;Amharic
1077,Swahili;English;Chinese;Spanish;German
1078,Swahili;English;Spanish;Amharic;French
